model,params,WMAE,WMAE_1,WMAE_2,WMAE_3,NAE,NAE_1,NAE_2,NAE_3
XGBRegressor,ne_100_md_10_lr_0.3_ld_0.01_mcw_5_subs_0.8_cstree_1.0_csnode_0.8_sw_uniform,52.238081,0.099389,21.001754,0.007098,0.511523,0.344602,0.157004,0.009917
XGBRegressor,ne_100_md_10_lr_0.3_ld_0.01_mcw_5_subs_1.0_cstree_1.0_csnode_0.8_sw_uniform,51.405430,0.097585,20.757584,0.006862,0.506994,0.341070,0.156339,0.009585
XGBRegressor,ne_50_md_20_lr_0.3_ld_0_mcw_1_subs_0.8_cstree_1.0_csnode_0.8_sw_uniform,52.163270,0.099451,20.953210,0.006874,0.519839,0.352626,0.157563,0.009649
XGBRegressor,ne_50_md_20_lr_0.3_ld_0_mcw_1_subs_1.0_cstree_1.0_csnode_0.8_sw_uniform,50.357277,0.097131,19.867965,0.006750,0.546991,0.387551,0.149991,0.009449
XGBRegressor,ne_50_md_20_lr_0.3_ld_0.01_mcw_1_subs_0.8_cstree_1.0_csnode_0.8_sw_uniform,50.901363,0.096771,20.512658,0.006788,0.509638,0.346631,0.153503,0.009504
XGBRegressor,ne_50_md_20_lr_0.3_ld_0.01_mcw_1_subs_1.0_cstree_1.0_csnode_0.8_sw_uniform,50.481469,0.096777,20.101816,0.006732,0.563744,0.403413,0.150924,0.009407
XGBRegressor,ne_100_md_20_lr_0.3_ld_0_mcw_1_subs_0.8_cstree_1.0_csnode_0.8_sw_uniform,52.111140,0.099360,20.928171,0.006874,0.519382,0.352330,0.157402,0.009650
XGBRegressor,ne_100_md_20_lr_0.3_ld_0_mcw_1_subs_1.0_cstree_1.0_csnode_0.8_sw_uniform,50.357278,0.097131,19.867966,0.006750,0.546991,0.387551,0.149991,0.009449
XGBRegressor,ne_100_md_20_lr_0.3_ld_0.01_mcw_1_subs_0.8_cstree_1.0_csnode_0.8_sw_uniform,50.844952,0.096656,20.490815,0.006786,0.509111,0.346251,0.153357,0.009502
XGBRegressor,ne_100_md_20_lr_0.3_ld_0.01_mcw_1_subs_1.0_cstree_1.0_csnode_0.8_sw_uniform,50.481470,0.096777,20.101816,0.006732,0.563744,0.403413,0.150924,0.009407
XGBRegressor,ne_50_md_20_lr_0.3_ld_0_mcw_3_subs_0.8_cstree_1.0_csnode_0.8_sw_uniform,50.788150,0.097017,20.320305,0.006814,0.499799,0.335833,0.154425,0.009541
XGBRegressor,ne_50_md_20_lr_0.3_ld_0_mcw_3_subs_1.0_cstree_1.0_csnode_0.8_sw_uniform,49.500577,0.094056,19.949669,0.006671,0.503264,0.344433,0.149506,0.009325
XGBRegressor,ne_50_md_20_lr_0.3_ld_0.01_mcw_3_subs_0.8_cstree_1.0_csnode_0.8_sw_uniform,51.901566,0.099685,20.625520,0.006853,0.505843,0.340557,0.155711,0.009575
XGBRegressor,ne_50_md_20_lr_0.3_ld_0.01_mcw_3_subs_1.0_cstree_1.0_csnode_0.8_sw_uniform,49.780610,0.094169,20.176755,0.006766,0.488899,0.327819,0.151604,0.009476
XGBRegressor,ne_100_md_20_lr_0.3_ld_0_mcw_3_subs_0.8_cstree_1.0_csnode_0.8_sw_uniform,50.624572,0.096710,20.259043,0.006762,0.498016,0.334548,0.154000,0.009469
XGBRegressor,ne_100_md_20_lr_0.3_ld_0_mcw_3_subs_1.0_cstree_1.0_csnode_0.8_sw_uniform,49.458738,0.093963,19.936334,0.006667,0.502994,0.344258,0.149416,0.009320
XGBRegressor,ne_100_md_20_lr_0.3_ld_0.01_mcw_3_subs_0.8_cstree_1.0_csnode_0.8_sw_uniform,51.750332,0.099448,20.557749,0.006790,0.504864,0.340137,0.155234,0.009492
XGBRegressor,ne_100_md_20_lr_0.3_ld_0.01_mcw_3_subs_1.0_cstree_1.0_csnode_0.8_sw_uniform,49.738701,0.094074,20.164235,0.006762,0.488684,0.327692,0.151521,0.009471
XGBRegressor,ne_50_md_20_lr_0.3_ld_0_mcw_5_subs_0.8_cstree_1.0_csnode_0.8_sw_uniform,51.407801,0.096818,20.980812,0.006908,0.498420,0.331997,0.156744,0.009679
XGBRegressor,ne_50_md_20_lr_0.3_ld_0_mcw_5_subs_1.0_cstree_1.0_csnode_0.8_sw_uniform,49.362784,0.094112,19.769871,0.006797,0.491560,0.333641,0.148413,0.009505
XGBRegressor,ne_50_md_20_lr_0.3_ld_0.01_mcw_5_subs_0.8_cstree_1.0_csnode_0.8_sw_uniform,51.274651,0.099014,20.210384,0.006800,0.494765,0.333668,0.151579,0.009518
XGBRegressor,ne_50_md_20_lr_0.3_ld_0.01_mcw_5_subs_1.0_cstree_1.0_csnode_0.8_sw_uniform,49.433787,0.093751,19.962115,0.006733,0.497670,0.339167,0.149081,0.009422
XGBRegressor,ne_100_md_20_lr_0.3_ld_0_mcw_5_subs_0.8_cstree_1.0_csnode_0.8_sw_uniform,51.112737,0.096352,20.835381,0.006859,0.496022,0.330680,0.155730,0.009613
XGBRegressor,ne_100_md_20_lr_0.3_ld_0_mcw_5_subs_1.0_cstree_1.0_csnode_0.8_sw_uniform,49.239365,0.093886,19.717747,0.006779,0.490319,0.332780,0.148057,0.009483
XGBRegressor,ne_100_md_20_lr_0.3_ld_0.01_mcw_5_subs_0.8_cstree_1.0_csnode_0.8_sw_uniform,50.918018,0.098568,19.999719,0.006740,0.492580,0.333029,0.150121,0.009430
XGBRegressor,ne_100_md_20_lr_0.3_ld_0.01_mcw_5_subs_1.0_cstree_1.0_csnode_0.8_sw_uniform,49.242440,0.093345,19.898054,0.006705,0.496285,0.338294,0.148611,0.009380
XGBRegressor,ne_50_md_5_lr_0.1_ld_0_mcw_1_subs_0.8_cstree_0.8_csnode_1.0_sw_uniform,58.663666,0.110228,23.964579,0.008154,0.663760,0.465439,0.186930,0.011392
XGBRegressor,ne_50_md_5_lr_0.1_ld_0_mcw_1_subs_1.0_cstree_0.8_csnode_1.0_sw_uniform,59.376271,0.111219,24.367497,0.008216,0.655524,0.453781,0.190263,0.011480
XGBRegressor,ne_50_md_5_lr_0.1_ld_0.01_mcw_1_subs_0.8_cstree_0.8_csnode_1.0_sw_uniform,58.773457,0.110171,24.114069,0.008041,0.665113,0.466274,0.187604,0.011235
XGBRegressor,ne_50_md_5_lr_0.1_ld_0.01_mcw_1_subs_1.0_cstree_0.8_csnode_1.0_sw_uniform,59.284246,0.110879,24.367549,0.008265,0.657825,0.456006,0.190264,0.011556
XGBRegressor,ne_100_md_5_lr_0.1_ld_0_mcw_1_subs_0.8_cstree_0.8_csnode_1.0_sw_uniform,55.970623,0.104805,22.960283,0.007844,0.585935,0.398502,0.176464,0.010969
XGBRegressor,ne_100_md_5_lr_0.1_ld_0_mcw_1_subs_1.0_cstree_0.8_csnode_1.0_sw_uniform,56.240897,0.105479,23.014900,0.007912,0.578264,0.389718,0.177489,0.011057
XGBRegressor,ne_100_md_5_lr_0.1_ld_0.01_mcw_1_subs_0.8_cstree_0.8_csnode_1.0_sw_uniform,55.922140,0.104449,23.023558,0.007820,0.588958,0.401061,0.176964,0.010933
XGBRegressor,ne_100_md_5_lr_0.1_ld_0.01_mcw_1_subs_1.0_cstree_0.8_csnode_1.0_sw_uniform,56.084125,0.105249,22.925095,0.007922,0.582899,0.395120,0.176696,0.011083
XGBRegressor,ne_50_md_5_lr_0.1_ld_0_mcw_3_subs_0.8_cstree_0.8_csnode_1.0_sw_uniform,58.783678,0.110501,24.024403,0.008045,0.642338,0.443791,0.187306,0.011242
XGBRegressor,ne_50_md_5_lr_0.1_ld_0_mcw_3_subs_1.0_cstree_0.8_csnode_1.0_sw_uniform,59.290234,0.111222,24.273368,0.008252,0.653131,0.451943,0.189639,0.011549
XGBRegressor,ne_50_md_5_lr_0.1_ld_0.01_mcw_3_subs_0.8_cstree_0.8_csnode_1.0_sw_uniform,58.798555,0.110151,24.138217,0.008075,0.642987,0.443070,0.188626,0.011291
XGBRegressor,ne_50_md_5_lr_0.1_ld_0.01_mcw_3_subs_1.0_cstree_0.8_csnode_1.0_sw_uniform,59.389472,0.111222,24.371436,0.008258,0.654017,0.451963,0.190514,0.011540
XGBRegressor,ne_100_md_5_lr_0.1_ld_0_mcw_3_subs_0.8_cstree_0.8_csnode_1.0_sw_uniform,55.869004,0.104405,22.984154,0.007816,0.566101,0.378512,0.176661,0.010928
XGBRegressor,ne_100_md_5_lr_0.1_ld_0_mcw_3_subs_1.0_cstree_0.8_csnode_1.0_sw_uniform,56.178707,0.105445,22.955930,0.007946,0.583307,0.395055,0.177133,0.011120
XGBRegressor,ne_100_md_5_lr_0.1_ld_0.01_mcw_3_subs_0.8_cstree_0.8_csnode_1.0_sw_uniform,55.743761,0.103992,22.980041,0.007831,0.568318,0.380374,0.176992,0.010952
XGBRegressor,ne_100_md_5_lr_0.1_ld_0.01_mcw_3_subs_1.0_cstree_0.8_csnode_1.0_sw_uniform,56.249671,0.105480,23.024604,0.007905,0.582091,0.393461,0.177582,0.011049
XGBRegressor,ne_50_md_5_lr_0.1_ld_0_mcw_5_subs_0.8_cstree_0.8_csnode_1.0_sw_uniform,58.787127,0.110317,24.082369,0.008048,0.641984,0.442611,0.188122,0.011251
XGBRegressor,ne_50_md_5_lr_0.1_ld_0_mcw_5_subs_1.0_cstree_0.8_csnode_1.0_sw_uniform,59.183132,0.110850,24.278603,0.008248,0.652472,0.451136,0.189827,0.011508
XGBRegressor,ne_50_md_5_lr_0.1_ld_0.01_mcw_5_subs_0.8_cstree_0.8_csnode_1.0_sw_uniform,58.809179,0.110317,24.112127,0.008010,0.642177,0.442641,0.188343,0.011192
XGBRegressor,ne_50_md_5_lr_0.1_ld_0.01_mcw_5_subs_1.0_cstree_0.8_csnode_1.0_sw_uniform,59.187356,0.110850,24.276684,0.008278,0.653109,0.451155,0.190384,0.011571
XGBRegressor,ne_100_md_5_lr_0.1_ld_0_mcw_5_subs_0.8_cstree_0.8_csnode_1.0_sw_uniform,55.985715,0.104359,23.114137,0.007820,0.572400,0.383784,0.177676,0.010941
XGBRegressor,ne_100_md_5_lr_0.1_ld_0_mcw_5_subs_1.0_cstree_0.8_csnode_1.0_sw_uniform,56.066848,0.104982,22.996670,0.007878,0.576812,0.388261,0.177556,0.010995
XGBRegressor,ne_100_md_5_lr_0.1_ld_0.01_mcw_5_subs_0.8_cstree_0.8_csnode_1.0_sw_uniform,55.921547,0.104474,23.022639,0.007784,0.572855,0.384216,0.177751,0.010888
XGBRegressor,ne_100_md_5_lr_0.1_ld_0.01_mcw_5_subs_1.0_cstree_0.8_csnode_1.0_sw_uniform,56.090362,0.105138,22.959404,0.007948,0.572881,0.384436,0.177342,0.011104
XGBRegressor,ne_50_md_10_lr_0.1_ld_0_mcw_1_subs_0.8_cstree_0.8_csnode_1.0_sw_uniform,51.470536,0.096209,21.258161,0.006748,0.519096,0.349378,0.160291,0.009427
XGBRegressor,ne_50_md_10_lr_0.1_ld_0_mcw_1_subs_1.0_cstree_0.8_csnode_1.0_sw_uniform,51.581692,0.096780,21.179696,0.006840,0.523815,0.355329,0.158953,0.009532
XGBRegressor,ne_50_md_10_lr_0.1_ld_0.01_mcw_1_subs_0.8_cstree_0.8_csnode_1.0_sw_uniform,51.427948,0.096893,20.985766,0.006871,0.523092,0.355426,0.158065,0.009601
XGBRegressor,ne_50_md_10_lr_0.1_ld_0.01_mcw_1_subs_1.0_cstree_0.8_csnode_1.0_sw_uniform,51.598473,0.096931,21.149185,0.006850,0.522498,0.353956,0.158977,0.009565
XGBRegressor,ne_100_md_10_lr_0.1_ld_0_mcw_1_subs_0.8_cstree_0.8_csnode_1.0_sw_uniform,50.375175,0.094433,20.698127,0.006736,0.500225,0.335582,0.155236,0.009407
XGBRegressor,ne_100_md_10_lr_0.1_ld_0_mcw_1_subs_1.0_cstree_0.8_csnode_1.0_sw_uniform,50.407829,0.094893,20.576431,0.006817,0.504401,0.341594,0.153308,0.009499
XGBRegressor,ne_100_md_10_lr_0.1_ld_0.01_mcw_1_subs_0.8_cstree_0.8_csnode_1.0_sw_uniform,50.278604,0.094890,20.441228,0.006852,0.506482,0.344349,0.152559,0.009573
XGBRegressor,ne_100_md_10_lr_0.1_ld_0.01_mcw_1_subs_1.0_cstree_0.8_csnode_1.0_sw_uniform,50.374763,0.094774,20.577687,0.006825,0.503781,0.340470,0.153784,0.009527
XGBRegressor,ne_50_md_10_lr_0.1_ld_0_mcw_3_subs_0.8_cstree_0.8_csnode_1.0_sw_uniform,51.494904,0.096574,21.162611,0.006801,0.512588,0.344618,0.158479,0.009492
XGBRegressor,ne_50_md_10_lr_0.1_ld_0_mcw_3_subs_1.0_cstree_0.8_csnode_1.0_sw_uniform,51.478321,0.096840,21.053956,0.006861,0.509509,0.341985,0.157951,0.009574
XGBRegressor,ne_50_md_10_lr_0.1_ld_0.01_mcw_3_subs_0.8_cstree_0.8_csnode_1.0_sw_uniform,51.738094,0.096669,21.365476,0.006860,0.527980,0.357988,0.160411,0.009582
XGBRegressor,ne_50_md_10_lr_0.1_ld_0.01_mcw_3_subs_1.0_cstree_0.8_csnode_1.0_sw_uniform,51.607275,0.097034,21.124789,0.006862,0.518326,0.349885,0.158869,0.009573
XGBRegressor,ne_100_md_10_lr_0.1_ld_0_mcw_3_subs_0.8_cstree_0.8_csnode_1.0_sw_uniform,50.344849,0.094606,20.605884,0.006786,0.491141,0.328426,0.153244,0.009471
XGBRegressor,ne_100_md_10_lr_0.1_ld_0_mcw_3_subs_1.0_cstree_0.8_csnode_1.0_sw_uniform,50.218085,0.094785,20.416651,0.006829,0.490074,0.328032,0.152517,0.009525
XGBRegressor,ne_100_md_10_lr_0.1_ld_0.01_mcw_3_subs_0.8_cstree_0.8_csnode_1.0_sw_uniform,50.663612,0.094947,20.812336,0.006836,0.507208,0.341840,0.155826,0.009542
XGBRegressor,ne_100_md_10_lr_0.1_ld_0.01_mcw_3_subs_1.0_cstree_0.8_csnode_1.0_sw_uniform,50.339011,0.094891,20.500775,0.006855,0.499278,0.335817,0.153905,0.009557
XGBRegressor,ne_50_md_10_lr_0.1_ld_0_mcw_5_subs_0.8_cstree_0.8_csnode_1.0_sw_uniform,51.823892,0.096758,21.417694,0.006894,0.519791,0.348925,0.161227,0.009639
XGBRegressor,ne_50_md_10_lr_0.1_ld_0_mcw_5_subs_1.0_cstree_0.8_csnode_1.0_sw_uniform,51.784254,0.097785,21.080669,0.006841,0.547598,0.378796,0.159248,0.009554
XGBRegressor,ne_50_md_10_lr_0.1_ld_0.01_mcw_5_subs_0.8_cstree_0.8_csnode_1.0_sw_uniform,51.348680,0.096073,21.157756,0.006845,0.509118,0.340339,0.159192,0.009587
XGBRegressor,ne_50_md_10_lr_0.1_ld_0.01_mcw_5_subs_1.0_cstree_0.8_csnode_1.0_sw_uniform,51.391818,0.096874,20.963133,0.006833,0.536495,0.368886,0.158054,0.009555
XGBRegressor,ne_100_md_10_lr_0.1_ld_0_mcw_5_subs_0.8_cstree_0.8_csnode_1.0_sw_uniform,50.716163,0.095208,20.776869,0.006885,0.499472,0.334224,0.155624,0.009624
XGBRegressor,ne_100_md_10_lr_0.1_ld_0_mcw_5_subs_1.0_cstree_0.8_csnode_1.0_sw_uniform,50.545529,0.095661,20.480866,0.006831,0.527238,0.363664,0.154036,0.009538
XGBRegressor,ne_100_md_10_lr_0.1_ld_0.01_mcw_5_subs_0.8_cstree_0.8_csnode_1.0_sw_uniform,50.149151,0.094372,20.471136,0.006832,0.490159,0.327256,0.153335,0.009569
XGBRegressor,ne_100_md_10_lr_0.1_ld_0.01_mcw_5_subs_1.0_cstree_0.8_csnode_1.0_sw_uniform,50.206942,0.094863,20.380697,0.006836,0.519199,0.356465,0.153174,0.009560
XGBRegressor,ne_50_md_20_lr_0.1_ld_0_mcw_1_subs_0.8_cstree_0.8_csnode_1.0_sw_uniform,49.426548,0.094095,19.866116,0.006660,0.519637,0.358304,0.152011,0.009322
XGBRegressor,ne_50_md_20_lr_0.1_ld_0_mcw_1_subs_1.0_cstree_0.8_csnode_1.0_sw_uniform,51.018711,0.096373,20.675147,0.007159,0.551350,0.383114,0.158237,0.009999
XGBRegressor,ne_50_md_20_lr_0.1_ld_0.01_mcw_1_subs_0.8_cstree_0.8_csnode_1.0_sw_uniform,49.528768,0.094244,19.927072,0.006642,0.548029,0.387287,0.151436,0.009307
XGBRegressor,ne_50_md_20_lr_0.1_ld_0.01_mcw_1_subs_1.0_cstree_0.8_csnode_1.0_sw_uniform,51.265085,0.097119,20.722456,0.007035,0.552097,0.384324,0.157955,0.009818
XGBRegressor,ne_100_md_20_lr_0.1_ld_0_mcw_1_subs_0.8_cstree_0.8_csnode_1.0_sw_uniform,49.032054,0.093376,19.695050,0.006620,0.511644,0.352105,0.150280,0.009259
XGBRegressor,ne_100_md_20_lr_0.1_ld_0_mcw_1_subs_1.0_cstree_0.8_csnode_1.0_sw_uniform,50.773826,0.095882,20.584638,0.007123,0.544375,0.377406,0.157028,0.009940
XGBRegressor,ne_100_md_20_lr_0.1_ld_0.01_mcw_1_subs_0.8_cstree_0.8_csnode_1.0_sw_uniform,49.119797,0.093516,19.745338,0.006598,0.540004,0.381119,0.149648,0.009238
XGBRegressor,ne_100_md_20_lr_0.1_ld_0.01_mcw_1_subs_1.0_cstree_0.8_csnode_1.0_sw_uniform,51.013624,0.096632,20.626197,0.006989,0.545075,0.378667,0.156667,0.009742
XGBRegressor,ne_50_md_20_lr_0.1_ld_0_mcw_3_subs_0.8_cstree_0.8_csnode_1.0_sw_uniform,48.831437,0.092145,19.874730,0.006566,0.502431,0.342905,0.150367,0.009159
XGBRegressor,ne_50_md_20_lr_0.1_ld_0_mcw_3_subs_1.0_cstree_0.8_csnode_1.0_sw_uniform,50.365168,0.095470,20.348642,0.006877,0.527609,0.364201,0.153809,0.009599
XGBRegressor,ne_50_md_20_lr_0.1_ld_0.01_mcw_3_subs_0.8_cstree_0.8_csnode_1.0_sw_uniform,48.892984,0.092391,19.857111,0.006592,0.510426,0.350680,0.150525,0.009221
XGBRegressor,ne_50_md_20_lr_0.1_ld_0.01_mcw_3_subs_1.0_cstree_0.8_csnode_1.0_sw_uniform,50.151379,0.094729,20.347274,0.006928,0.522633,0.358502,0.154468,0.009663
XGBRegressor,ne_100_md_20_lr_0.1_ld_0_mcw_3_subs_0.8_cstree_0.8_csnode_1.0_sw_uniform,48.440620,0.091417,19.710562,0.006525,0.492998,0.335218,0.148685,0.009095
XGBRegressor,ne_100_md_20_lr_0.1_ld_0_mcw_3_subs_1.0_cstree_0.8_csnode_1.0_sw_uniform,50.068160,0.094908,20.226842,0.006844,0.519129,0.357215,0.152369,0.009546
XGBRegressor,ne_100_md_20_lr_0.1_ld_0.01_mcw_3_subs_0.8_cstree_0.8_csnode_1.0_sw_uniform,48.471847,0.091647,19.665440,0.006561,0.502403,0.344570,0.148664,0.009170
XGBRegressor,ne_100_md_20_lr_0.1_ld_0.01_mcw_3_subs_1.0_cstree_0.8_csnode_1.0_sw_uniform,49.861893,0.094185,20.229106,0.006886,0.514973,0.352324,0.153052,0.009597
XGBRegressor,ne_50_md_20_lr_0.1_ld_0_mcw_5_subs_0.8_cstree_0.8_csnode_1.0_sw_uniform,49.244476,0.092649,20.131749,0.006590,0.505893,0.344995,0.151686,0.009212
XGBRegressor,ne_50_md_20_lr_0.1_ld_0_mcw_5_subs_1.0_cstree_0.8_csnode_1.0_sw_uniform,49.274854,0.092862,20.049140,0.006835,0.509823,0.348382,0.151883,0.009558
XGBRegressor,ne_50_md_20_lr_0.1_ld_0.01_mcw_5_subs_0.8_cstree_0.8_csnode_1.0_sw_uniform,48.934851,0.092224,19.953509,0.006570,0.502155,0.342806,0.150166,0.009182
XGBRegressor,ne_50_md_20_lr_0.1_ld_0.01_mcw_5_subs_1.0_cstree_0.8_csnode_1.0_sw_uniform,49.187695,0.092645,20.038067,0.006781,0.512958,0.352457,0.151023,0.009478
XGBRegressor,ne_100_md_20_lr_0.1_ld_0_mcw_5_subs_0.8_cstree_0.8_csnode_1.0_sw_uniform,48.780214,0.091838,19.913180,0.006578,0.494605,0.335845,0.149568,0.009192
XGBRegressor,ne_100_md_20_lr_0.1_ld_0_mcw_5_subs_1.0_cstree_0.8_csnode_1.0_sw_uniform,48.930254,0.092184,19.912683,0.006812,0.502286,0.342538,0.150224,0.009523
XGBRegressor,ne_100_md_20_lr_0.1_ld_0.01_mcw_5_subs_0.8_cstree_0.8_csnode_1.0_sw_uniform,48.519868,0.091461,19.768374,0.006565,0.493770,0.336294,0.148306,0.009171
XGBRegressor,ne_100_md_20_lr_0.1_ld_0.01_mcw_5_subs_1.0_cstree_0.8_csnode_1.0_sw_uniform,48.831238,0.091968,19.889257,0.006758,0.504584,0.345791,0.149350,0.009443
XGBRegressor,ne_50_md_5_lr_0.3_ld_0_mcw_1_subs_0.8_cstree_0.8_csnode_1.0_sw_uniform,56.620901,0.106185,23.008298,0.008785,0.612438,0.421751,0.178379,0.012307
XGBRegressor,ne_50_md_5_lr_0.3_ld_0_mcw_1_subs_1.0_cstree_0.8_csnode_1.0_sw_uniform,57.396050,0.107195,23.483831,0.008768,0.595322,0.399426,0.183622,0.012274
XGBRegressor,ne_50_md_5_lr_0.3_ld_0.01_mcw_1_subs_0.8_cstree_0.8_csnode_1.0_sw_uniform,56.754517,0.106025,23.188407,0.008794,0.603436,0.410834,0.180286,0.012316
XGBRegressor,ne_50_md_5_lr_0.3_ld_0.01_mcw_1_subs_1.0_cstree_0.8_csnode_1.0_sw_uniform,57.175497,0.106650,23.443957,0.008683,0.595496,0.399602,0.183741,0.012152
XGBRegressor,ne_100_md_5_lr_0.3_ld_0_mcw_1_subs_0.8_cstree_0.8_csnode_1.0_sw_uniform,55.418251,0.104272,22.420488,0.008581,0.605923,0.420765,0.173132,0.012025
XGBRegressor,ne_100_md_5_lr_0.3_ld_0_mcw_1_subs_1.0_cstree_0.8_csnode_1.0_sw_uniform,55.792576,0.104341,22.771627,0.008593,0.573789,0.385150,0.176605,0.012034
XGBRegressor,ne_100_md_5_lr_0.3_ld_0.01_mcw_1_subs_0.8_cstree_0.8_csnode_1.0_sw_uniform,55.676749,0.104098,22.702135,0.008726,0.584206,0.397123,0.174847,0.012236
XGBRegressor,ne_100_md_5_lr_0.3_ld_0.01_mcw_1_subs_1.0_cstree_0.8_csnode_1.0_sw_uniform,55.683529,0.104373,22.681191,0.008452,0.569310,0.382010,0.175476,0.011824
XGBRegressor,ne_50_md_5_lr_0.3_ld_0_mcw_3_subs_0.8_cstree_0.8_csnode_1.0_sw_uniform,56.220486,0.104968,22.990583,0.008698,0.571475,0.381877,0.177471,0.012127
XGBRegressor,ne_50_md_5_lr_0.3_ld_0_mcw_3_subs_1.0_cstree_0.8_csnode_1.0_sw_uniform,57.253600,0.106752,23.447724,0.008901,0.604032,0.408899,0.182690,0.012443
XGBRegressor,ne_50_md_5_lr_0.3_ld_0.01_mcw_3_subs_0.8_cstree_0.8_csnode_1.0_sw_uniform,56.341647,0.104966,23.095528,0.008781,0.572654,0.381887,0.178518,0.012249
XGBRegressor,ne_50_md_5_lr_0.3_ld_0.01_mcw_3_subs_1.0_cstree_0.8_csnode_1.0_sw_uniform,57.204048,0.106671,23.447070,0.008778,0.607612,0.412600,0.182710,0.012303
XGBRegressor,ne_100_md_5_lr_0.3_ld_0_mcw_3_subs_0.8_cstree_0.8_csnode_1.0_sw_uniform,55.065842,0.103045,22.444641,0.008538,0.553820,0.369497,0.172410,0.011912
XGBRegressor,ne_100_md_5_lr_0.3_ld_0_mcw_3_subs_1.0_cstree_0.8_csnode_1.0_sw_uniform,55.747056,0.104659,22.644554,0.008524,0.561981,0.375282,0.174794,0.011905
XGBRegressor,ne_100_md_5_lr_0.3_ld_0.01_mcw_3_subs_0.8_cstree_0.8_csnode_1.0_sw_uniform,54.818966,0.102488,22.347917,0.008623,0.549773,0.365996,0.171704,0.012072
XGBRegressor,ne_100_md_5_lr_0.3_ld_0.01_mcw_3_subs_1.0_cstree_0.8_csnode_1.0_sw_uniform,55.729138,0.104868,22.586518,0.008410,0.584260,0.398290,0.174203,0.011766
XGBRegressor,ne_50_md_5_lr_0.3_ld_0_mcw_5_subs_0.8_cstree_0.8_csnode_1.0_sw_uniform,56.453364,0.105410,23.088819,0.008707,0.594828,0.404388,0.178308,0.012132
XGBRegressor,ne_50_md_5_lr_0.3_ld_0_mcw_5_subs_1.0_cstree_0.8_csnode_1.0_sw_uniform,57.045814,0.106608,23.303872,0.008798,0.581896,0.387106,0.182504,0.012286
XGBRegressor,ne_50_md_5_lr_0.3_ld_0.01_mcw_5_subs_0.8_cstree_0.8_csnode_1.0_sw_uniform,56.822428,0.106013,23.277258,0.008707,0.591532,0.399127,0.180273,0.012131
XGBRegressor,ne_50_md_5_lr_0.3_ld_0.01_mcw_5_subs_1.0_cstree_0.8_csnode_1.0_sw_uniform,56.973890,0.106701,23.215958,0.008737,0.583210,0.389315,0.181666,0.012229
XGBRegressor,ne_100_md_5_lr_0.3_ld_0_mcw_5_subs_0.8_cstree_0.8_csnode_1.0_sw_uniform,55.253302,0.103659,22.447867,0.008538,0.591091,0.406258,0.172965,0.011868
XGBRegressor,ne_100_md_5_lr_0.3_ld_0_mcw_5_subs_1.0_cstree_0.8_csnode_1.0_sw_uniform,55.517915,0.104507,22.475356,0.008453,0.554707,0.368047,0.174843,0.011817
XGBRegressor,ne_100_md_5_lr_0.3_ld_0.01_mcw_5_subs_0.8_cstree_0.8_csnode_1.0_sw_uniform,55.769163,0.104498,22.709817,0.008549,0.573867,0.387046,0.174925,0.011896
XGBRegressor,ne_100_md_5_lr_0.3_ld_0.01_mcw_5_subs_1.0_cstree_0.8_csnode_1.0_sw_uniform,55.509715,0.104242,22.548524,0.008443,0.560709,0.374244,0.174659,0.011806
XGBRegressor,ne_50_md_10_lr_0.3_ld_0_mcw_1_subs_0.8_cstree_0.8_csnode_1.0_sw_uniform,54.043004,0.101875,22.018840,0.007308,0.546614,0.367919,0.168485,0.010209
XGBRegressor,ne_50_md_10_lr_0.3_ld_0_mcw_1_subs_1.0_cstree_0.8_csnode_1.0_sw_uniform,53.971866,0.103324,21.473244,0.007507,0.621358,0.445205,0.165717,0.010436
XGBRegressor,ne_50_md_10_lr_0.3_ld_0.01_mcw_1_subs_0.8_cstree_0.8_csnode_1.0_sw_uniform,53.890400,0.101637,21.926826,0.007362,0.578098,0.400631,0.167207,0.010261
XGBRegressor,ne_50_md_10_lr_0.3_ld_0.01_mcw_1_subs_1.0_cstree_0.8_csnode_1.0_sw_uniform,54.286993,0.103337,21.796379,0.007447,0.637155,0.456875,0.169895,0.010386
XGBRegressor,ne_100_md_10_lr_0.3_ld_0_mcw_1_subs_0.8_cstree_0.8_csnode_1.0_sw_uniform,53.336249,0.100412,21.758797,0.007269,0.540164,0.363403,0.166609,0.010152
XGBRegressor,ne_100_md_10_lr_0.3_ld_0_mcw_1_subs_1.0_cstree_0.8_csnode_1.0_sw_uniform,53.205579,0.102211,21.058036,0.007421,0.615101,0.441782,0.162989,0.010330
XGBRegressor,ne_100_md_10_lr_0.3_ld_0.01_mcw_1_subs_0.8_cstree_0.8_csnode_1.0_sw_uniform,53.177757,0.100488,21.561804,0.007347,0.582608,0.407490,0.164872,0.010246
XGBRegressor,ne_100_md_10_lr_0.3_ld_0.01_mcw_1_subs_1.0_cstree_0.8_csnode_1.0_sw_uniform,53.558454,0.102205,21.413127,0.007420,0.632053,0.455122,0.166592,0.010338
XGBRegressor,ne_50_md_10_lr_0.3_ld_0_mcw_3_subs_0.8_cstree_0.8_csnode_1.0_sw_uniform,53.451848,0.101351,21.587629,0.007294,0.594886,0.421108,0.163594,0.010184
